seq.id	Class	Species	alignment.start	alignment.end	envelope.start	envelope.end	LGIC.Family	hmm.acc	hmm.name	type	hmm.start	hmm.end	hmm.length	bit.score	E.value	significance	clan
FBUS_05120	Trematoda	Fasciolopsis_buski	302	561	300	568	iGluR family	PF00060.29	Lig_chan	Family	3	143	149	54.3	7.90E-18	1	CL0030
FBUS_05120	Trematoda	Fasciolopsis_buski	968	1077	965	1078	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	4	114	115	55.9	2.50E-18	1	CL0177
FBUS_05120	Trematoda	Fasciolopsis_buski	1099	1143	1093	1151	iGluR family	PF00060.29	Lig_chan	Family	9	53	149	11.3	0.00014	0	CL0030
FBUS_05431	Trematoda	Fasciolopsis_buski	16	42	7	42	iGluR family	PF00060.29	Lig_chan	Family	120	149	149	12.6	5.60E-05	0	CL0030
FBUS_05811	Trematoda	Fasciolopsis_buski	139	228	138	422	iGluR family	PF00060.29	Lig_chan	Family	2	92	149	34.2	1.20E-11	1	CL0030
FBUS_07000	Trematoda	Fasciolopsis_buski	301	347	299	353	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	49	115	14.2	2.10E-05	0	CL0177
FBUS_07000	Trematoda	Fasciolopsis_buski	359	394	350	398	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	75	110	115	12.5	7.50E-05	0	CL0177
FBUS_07000	Trematoda	Fasciolopsis_buski	413	633	412	634	iGluR family	PF00060.29	Lig_chan	Family	2	148	149	64.1	7.40E-21	1	CL0030
FBUS_08443	Trematoda	Fasciolopsis_buski	11	104	1	106	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	22	113	115	83.2	8.60E-27	1	CL0177
FBUS_08443	Trematoda	Fasciolopsis_buski	120	177	119	193	iGluR family	PF00060.29	Lig_chan	Family	2	60	149	25.5	5.70E-09	0	CL0030
FBUS_08443	Trematoda	Fasciolopsis_buski	237	306	232	366	iGluR family	PF00060.29	Lig_chan	Family	64	117	149	30.7	1.50E-10	0	CL0030
FBUS_08796	Trematoda	Fasciolopsis_buski	112	216	111	218	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	113	115	69.5	1.50E-22	1	CL0177
FBUS_08796	Trematoda	Fasciolopsis_buski	234	539	232	542	iGluR family	PF00060.29	Lig_chan	Family	3	146	149	67.1	8.80E-22	1	CL0030
FBUS_11148	Trematoda	Fasciolopsis_buski	8	59	1	74	iGluR family	PF00060.29	Lig_chan	Family	62	113	149	51.6	5.20E-17	1	CL0030
FBUS_11854	Trematoda	Fasciolopsis_buski	1	274	1	274	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	156.9	1.90E-49	1	CL0030
FGIG_03466	Trematoda	Fasciola_gigantica	50	239	46	315	iGluR family	PF00060.29	Lig_chan	Family	8	117	149	42.7	2.90E-14	1	CL0030
FGIG_04398	Trematoda	Fasciola_gigantica	274	384	272	385	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	114	115	76	1.50E-24	1	CL0177
FGIG_04398	Trematoda	Fasciola_gigantica	400	664	398	666	iGluR family	PF00060.29	Lig_chan	Family	3	147	149	46.4	2.20E-15	1	CL0030
FGIG_04701	Trematoda	Fasciola_gigantica	340	444	338	445	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	114	115	59.1	2.50E-19	1	CL0177
FGIG_04701	Trematoda	Fasciola_gigantica	460	554	459	754	iGluR family	PF00060.29	Lig_chan	Family	2	95	149	30.6	1.60E-10	0	CL0030
FGIG_04702	Trematoda	Fasciola_gigantica	431	535	430	537	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	113	115	73.1	1.10E-23	1	CL0177
FGIG_04702	Trematoda	Fasciola_gigantica	553	848	551	848	iGluR family	PF00060.29	Lig_chan	Family	3	149	149	115.8	8.70E-37	1	CL0030
FGIG_05892	Trematoda	Fasciola_gigantica	277	445	268	461	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	25	202	217	31	9.40E-11	1	No_clan
FGIG_06053	Trematoda	Fasciola_gigantica	1	137	1	225	iGluR family	PF00060.29	Lig_chan	Family	7	117	149	46.7	1.70E-15	1	CL0030
FGIG_06054	Trematoda	Fasciola_gigantica	427	531	425	534	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	109	115	63.1	1.50E-20	1	CL0177
FGIG_06186	Trematoda	Fasciola_gigantica	17	104	3	105	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	26	114	115	83.6	6.40E-27	1	CL0177
FGIG_06186	Trematoda	Fasciola_gigantica	121	179	118	186	iGluR family	PF00060.29	Lig_chan	Family	4	65	149	16.8	2.90E-06	0	CL0030
FGIG_06187	Trematoda	Fasciola_gigantica	3	111	1	253	iGluR family	PF00060.29	Lig_chan	Family	66	117	149	21.5	1.00E-07	0	CL0030
FGIG_06659	Trematoda	Fasciola_gigantica	179	285	174	287	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	6	113	115	80.2	7.10E-26	1	CL0177
FGIG_06659	Trematoda	Fasciola_gigantica	301	493	300	758	iGluR family	PF00060.29	Lig_chan	Family	2	117	149	58.8	3.30E-19	1	CL0030
FGIG_06659	Trematoda	Fasciola_gigantica	971	1078	968	1080	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	113	115	53.9	1.10E-17	1	CL0177
FGIG_06659	Trematoda	Fasciola_gigantica	1100	1146	1095	1153	iGluR family	PF00060.29	Lig_chan	Family	8	54	149	12.1	8.00E-05	0	CL0030
FGIG_06661	Trematoda	Fasciola_gigantica	491	576	487	596	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	8	94	115	57.7	7.10E-19	1	CL0177
FGIG_06661	Trematoda	Fasciola_gigantica	618	877	614	881	iGluR family	PF00060.29	Lig_chan	Family	9	147	149	41.5	7.10E-14	1	CL0030
FGIG_07823	Trematoda	Fasciola_gigantica	53	136	36	141	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	26	110	115	79.9	9.00E-26	1	CL0177
FGIG_07823	Trematoda	Fasciola_gigantica	156	424	154	424	iGluR family	PF00060.29	Lig_chan	Family	3	149	149	98.5	1.90E-31	1	CL0030
FGIG_09057	Trematoda	Fasciola_gigantica	175	383	170	383	iGluR family	PF00060.29	Lig_chan	Family	66	149	149	34.7	8.90E-12	1	CL0030
FGIG_10124	Trematoda	Fasciola_gigantica	125	194	123	202	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	75	238	18.1	1.30E-06	0	No_clan
FGIG_10773	Trematoda	Fasciola_gigantica	71	172	67	174	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	113	115	75.2	2.50E-24	1	CL0177
FGIG_10773	Trematoda	Fasciola_gigantica	190	484	188	484	iGluR family	PF00060.29	Lig_chan	Family	3	149	149	37.1	1.60E-12	1	CL0030
FGIG_10984	Trematoda	Fasciola_gigantica	3	97	1	99	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	12	113	115	69.2	1.90E-22	1	CL0177
Gbulla1a001266T1	Monopisthocotylea	Gyrodactylus_bullatarudis	258	304	251	319	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	16	62	217	12.5	4.50E-05	0	No_clan
Gbulla1a002141T2	Monopisthocotylea	Gyrodactylus_bullatarudis	299	404	298	407	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	112	115	22.8	4.70E-08	0	CL0177
Gbulla1a002141T2	Monopisthocotylea	Gyrodactylus_bullatarudis	436	657	405	658	iGluR family	PF00060.29	Lig_chan	Family	45	148	149	18.3	9.70E-07	0	CL0030
Gbulla1a002141T4	Monopisthocotylea	Gyrodactylus_bullatarudis	372	477	371	480	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	112	115	22.6	5.60E-08	0	CL0177
Gbulla1a002141T4	Monopisthocotylea	Gyrodactylus_bullatarudis	497	750	495	751	iGluR family	PF00060.29	Lig_chan	Family	3	148	149	24.5	1.20E-08	0	CL0030
Gbulla1a002423T1	Monopisthocotylea	Gyrodactylus_bullatarudis	525	635	522	641	iGluR family	PF00060.29	Lig_chan	Family	4	93	149	11.9	9.10E-05	0	CL0030
Gbulla1a003271T6	Monopisthocotylea	Gyrodactylus_bullatarudis	168	360	155	361	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	15	216	217	37.8	7.70E-13	1	No_clan
Gbulla1a003271T6	Monopisthocotylea	Gyrodactylus_bullatarudis	374	442	372	455	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	74	238	18.3	1.20E-06	0	No_clan
Gbulla1a003904T2	Monopisthocotylea	Gyrodactylus_bullatarudis	284	465	275	481	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	14	203	217	30.4	1.40E-10	1	No_clan
Gbulla1a003904T2	Monopisthocotylea	Gyrodactylus_bullatarudis	493	560	491	573	Cys-loop family	PF02932.19	Neur_chan_memb	Family	6	73	238	25.8	6.20E-09	0	No_clan
Gbulla1a005242T1	Monopisthocotylea	Gyrodactylus_bullatarudis	368	471	362	472	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	8	114	115	68.5	3.20E-22	1	CL0177
Gbulla1a005242T1	Monopisthocotylea	Gyrodactylus_bullatarudis	486	749	485	752	iGluR family	PF00060.29	Lig_chan	Family	2	146	149	90.2	6.90E-29	1	CL0030
Gbulla1a005242T2	Monopisthocotylea	Gyrodactylus_bullatarudis	439	548	438	549	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	114	115	72.8	1.40E-23	1	CL0177
Gbulla1a005242T2	Monopisthocotylea	Gyrodactylus_bullatarudis	563	826	562	829	iGluR family	PF00060.29	Lig_chan	Family	2	146	149	89.9	8.30E-29	1	CL0030
Gbulla1a005258T2	Monopisthocotylea	Gyrodactylus_bullatarudis	408	518	408	519	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	1	114	115	76.6	9.70E-25	1	CL0177
Gbulla1a005258T2	Monopisthocotylea	Gyrodactylus_bullatarudis	533	797	532	801	iGluR family	PF00060.29	Lig_chan	Family	2	147	149	100.2	5.70E-32	1	CL0030
Gbulla1a009554T1	Monopisthocotylea	Gyrodactylus_bullatarudis	425	480	425	483	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	1	53	115	34.2	1.40E-11	1	CL0177
Gbulla1a009554T1	Monopisthocotylea	Gyrodactylus_bullatarudis	481	503	478	504	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	92	114	115	13.9	2.80E-05	0	CL0177
Gbulla1a009554T1	Monopisthocotylea	Gyrodactylus_bullatarudis	518	785	517	786	iGluR family	PF00060.29	Lig_chan	Family	2	148	149	162.8	2.80E-51	1	CL0030
Gbulla1a009849T1	Monopisthocotylea	Gyrodactylus_bullatarudis	379	477	371	478	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	10	114	115	43.9	1.30E-14	1	CL0177
Gbulla1a009849T1	Monopisthocotylea	Gyrodactylus_bullatarudis	492	619	491	668	iGluR family	PF00060.29	Lig_chan	Family	2	117	149	85.3	2.10E-27	1	CL0030
genemark-scf7180006947446-processed-gene-0.4-mRNA-1	Monopisthocotylea	Gyrodactylus_salaris	2	276	1	276	iGluR family	PF00060.29	Lig_chan	Family	20	149	149	91.2	3.40E-29	1	CL0030
genemark-scf7180006949156-processed-gene-0.2-mRNA-1	Monopisthocotylea	Gyrodactylus_salaris	4	115	1	115	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	10	115	115	116.1	5.50E-37	1	CL0177
genemark-scf7180006949156-processed-gene-0.2-mRNA-1	Monopisthocotylea	Gyrodactylus_salaris	130	405	129	405	iGluR family	PF00060.29	Lig_chan	Family	2	149	149	173.3	1.70E-54	1	CL0030
genemark-scf7180006950468-processed-gene-0.4-mRNA-1	Monopisthocotylea	Gyrodactylus_salaris	11	59	4	60	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	66	114	115	43.1	2.40E-14	1	CL0177
genemark-scf7180006950468-processed-gene-0.4-mRNA-1	Monopisthocotylea	Gyrodactylus_salaris	74	347	73	348	iGluR family	PF00060.29	Lig_chan	Family	2	148	149	164.4	9.10E-52	1	CL0030
GW922465.1.p1	Monopisthocotylea	Neobenedenia_melleni	145	235	141	250	Cys-loop family	PF02932.19	Neur_chan_memb	Family	6	96	238	15.6	7.90E-06	0	No_clan
HDID_0000241501-mRNA-1	Cestoda	Hymenolepis_diminuta	413	468	410	485	iGluR family	PF00060.29	Lig_chan	Family	4	57	149	13.4	3.30E-05	0	CL0030
HDID_0000455201-mRNA-1	Cestoda	Hymenolepis_diminuta	52	97	13	97	iGluR family	PF00060.29	Lig_chan	Family	116	149	149	18	1.20E-06	0	CL0030
HDID_0000596501-mRNA-1	Cestoda	Hymenolepis_diminuta	47	80	17	80	iGluR family	PF00060.29	Lig_chan	Family	117	149	149	11.5	0.00012	0	CL0030
HDID_0000625001-mRNA-1	Cestoda	Hymenolepis_diminuta	51	76	48	110	iGluR family	PF00060.29	Lig_chan	Family	4	29	149	11.9	9.30E-05	0	CL0030
HDID_0000719201-mRNA-1	Cestoda	Hymenolepis_diminuta	15	113	7	114	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	28	114	115	81.6	2.70E-26	1	CL0177
HDID_0000719201-mRNA-1	Cestoda	Hymenolepis_diminuta	128	242	127	244	iGluR family	PF00060.29	Lig_chan	Family	2	88	149	67.1	9.00E-22	1	CL0030
HDID_0000719401-mRNA-1	Cestoda	Hymenolepis_diminuta	106	159	13	159	iGluR family	PF00060.29	Lig_chan	Family	116	149	149	13.5	3.00E-05	0	CL0030
HDID_0000778201-mRNA-1	Cestoda	Hymenolepis_diminuta	317	424	316	425	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	114	115	33.8	1.80E-11	1	CL0177
HDID_0000778201-mRNA-1	Cestoda	Hymenolepis_diminuta	443	543	434	748	iGluR family	PF00060.29	Lig_chan	Family	4	116	149	40.1	1.90E-13	1	CL0030
HDID_0000878501-mRNA-1	Cestoda	Hymenolepis_diminuta	282	388	281	390	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	112	115	15.5	8.60E-06	0	CL0177
HDID_0000878501-mRNA-1	Cestoda	Hymenolepis_diminuta	409	506	406	640	iGluR family	PF00060.29	Lig_chan	Family	4	113	149	53.9	1.00E-17	1	CL0030
HDID_0000878501-mRNA-1	Cestoda	Hymenolepis_diminuta	767	887	764	925	iGluR family	PF00060.29	Lig_chan	Family	4	117	149	51	8.10E-17	1	CL0030
HDID_0000909201-mRNA-1	Cestoda	Hymenolepis_diminuta	55	325	52	325	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	58.1	5.30E-19	1	CL0030
HDID_0000966101-mRNA-1	Cestoda	Hymenolepis_diminuta	8	119	1	151	iGluR family	PF00060.29	Lig_chan	Family	62	117	149	48.7	4.20E-16	1	CL0030
HDID_0001026701-mRNA-1	Cestoda	Hymenolepis_diminuta	136	294	127	333	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	13	182	217	32.4	3.40E-11	1	No_clan
HDID_0001026701-mRNA-1	Cestoda	Hymenolepis_diminuta	295	366	293	377	Cys-loop family	PF02932.19	Neur_chan_memb	Family	8	78	238	15.6	8.10E-06	0	No_clan
HmN_000380500.1	Cestoda	Hymenolepis_microstoma	17	116	2	117	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	27	114	115	80.2	7.30E-26	1	CL0177
HmN_000380500.1	Cestoda	Hymenolepis_microstoma	131	428	130	428	iGluR family	PF00060.29	Lig_chan	Family	2	149	149	120.4	3.40E-38	1	CL0030
HmN_000486200	Cestoda	Hymenolepis_microstoma	385	555	365	572	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	22	202	217	35	5.60E-12	1	No_clan
HmN_000486200	Cestoda	Hymenolepis_microstoma	585	656	583	683	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	77	238	16.5	4.20E-06	0	No_clan
HmN_000841800	Cestoda	Hymenolepis_microstoma	357	463	356	465	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	112	115	12	0.00011	0	CL0177
HmN_000841800	Cestoda	Hymenolepis_microstoma	484	746	481	746	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	65.3	3.30E-21	1	CL0030
HmN_002117600	Cestoda	Hymenolepis_microstoma	135	325	127	331	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	12	211	217	45	4.90E-15	1	No_clan
HmN_002117600	Cestoda	Hymenolepis_microstoma	345	415	342	441	Cys-loop family	PF02932.19	Neur_chan_memb	Family	8	77	238	13.1	4.50E-05	0	No_clan
HmN_003033740.2	Cestoda	Hymenolepis_microstoma	401	508	400	509	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	114	115	21.1	1.60E-07	0	CL0177
HmN_003033740.2	Cestoda	Hymenolepis_microstoma	526	626	524	772	iGluR family	PF00060.29	Lig_chan	Family	3	115	149	48.2	6.10E-16	1	CL0030
HmN_003033750	Cestoda	Hymenolepis_microstoma	377	474	371	479	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	7	109	115	34.7	9.70E-12	1	CL0177
HmN_003033750	Cestoda	Hymenolepis_microstoma	498	733	495	768	iGluR family	PF00060.29	Lig_chan	Family	4	117	149	53.7	1.20E-17	1	CL0030
HmN_003037070.2	Cestoda	Hymenolepis_microstoma	471	752	468	752	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	58.1	5.20E-19	1	CL0030
HmN_003037080	Cestoda	Hymenolepis_microstoma	482	756	479	756	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	48.8	3.80E-16	1	CL0030
HNAJ_0000000001-mRNA-1	Cestoda	Hymenolepis_nana	85	132	16	132	iGluR family	PF00060.29	Lig_chan	Family	116	149	149	16.5	3.40E-06	0	CL0030
HNAJ_0000111301-mRNA-1	Cestoda	Hymenolepis_nana	48	80	19	80	iGluR family	PF00060.29	Lig_chan	Family	118	149	149	12.3	7.00E-05	0	CL0030
HNAJ_0000111401-mRNA-1	Cestoda	Hymenolepis_nana	279	453	275	453	iGluR family	PF00060.29	Lig_chan	Family	65	149	149	21.7	8.80E-08	0	CL0030
HNAJ_0000155201-mRNA-1	Cestoda	Hymenolepis_nana	422	513	414	526	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	22	119	217	16.3	3.00E-06	0	No_clan
HNAJ_0000155201-mRNA-1	Cestoda	Hymenolepis_nana	606	656	604	660	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	56	238	11.5	0.00014	0	No_clan
HNAJ_0000262601-mRNA-1	Cestoda	Hymenolepis_nana	372	470	366	474	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	7	110	115	35.6	5.00E-12	1	CL0177
HNAJ_0000262601-mRNA-1	Cestoda	Hymenolepis_nana	493	592	490	636	iGluR family	PF00060.29	Lig_chan	Family	4	115	149	42.6	3.20E-14	1	CL0030
HNAJ_0000337101-mRNA-1	Cestoda	Hymenolepis_nana	130	208	128	214	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	74	115	43.6	1.70E-14	1	CL0177
HNAJ_0000337101-mRNA-1	Cestoda	Hymenolepis_nana	247	285	229	286	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	76	114	115	39.2	3.80E-13	1	CL0177
HNAJ_0000337101-mRNA-1	Cestoda	Hymenolepis_nana	302	419	300	433	iGluR family	PF00060.29	Lig_chan	Family	3	117	149	139.1	5.70E-44	1	CL0030
HNAJ_0000530601-mRNA-1	Cestoda	Hymenolepis_nana	9	106	2	106	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	21	115	115	111.3	1.60E-35	1	CL0177
HNAJ_0000571101-mRNA-1	Cestoda	Hymenolepis_nana	134	257	126	258	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	11	139	217	30.7	1.20E-10	1	No_clan
HNAJ_0000686901-mRNA-1	Cestoda	Hymenolepis_nana	24	147	3	147	OTHER	PF06459.15	RR_TM4-6	Family	172	281	281	117.5	5.60E-37	1	No_clan
HNAJ_0000958001-mRNA-1	Cestoda	Hymenolepis_nana	102	161	13	161	iGluR family	PF00060.29	Lig_chan	Family	116	149	149	12.5	6.00E-05	0	CL0030
HNAJ_0000993201-mRNA-1	Cestoda	Hymenolepis_nana	347	453	346	455	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	112	115	14.8	1.40E-05	0	CL0177
HNAJ_0000993201-mRNA-1	Cestoda	Hymenolepis_nana	474	736	471	736	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	64.8	4.50E-21	1	CL0030
HNAJ_0001047201-mRNA-1	Cestoda	Hymenolepis_nana	76	187	72	191	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	111	115	84.9	2.60E-27	1	CL0177
HNAJ_0001073201-mRNA-1	Cestoda	Hymenolepis_nana	2	126	1	136	iGluR family	PF00060.29	Lig_chan	Family	66	123	149	79.7	1.20E-25	1	CL0030
HNAJ_0001212001-mRNA-1	Cestoda	Hymenolepis_nana	33	130	5	132	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	28	113	115	83.4	7.60E-27	1	CL0177
HNAJ_0001310401-mRNA-1	Cestoda	Hymenolepis_nana	1	232	1	232	iGluR family	PF00060.29	Lig_chan	Family	50	149	149	73.6	8.90E-24	1	CL0030
HNAJ_0001341601-mRNA-1	Cestoda	Hymenolepis_nana	52	252	50	323	iGluR family	PF00060.29	Lig_chan	Family	3	117	149	49.3	2.70E-16	1	CL0030
maker-agouti_scaf_322-snap-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	368	556	360	563	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	12	211	217	30.6	1.20E-10	1	No_clan
maker-agouti_scaf_322-snap-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	577	628	575	642	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	57	238	12.6	6.60E-05	0	No_clan
maker-agouti_scaf_914-augustus-gene-0.19-mRNA-1	Trematoda	Atriophallophorus_winterbourni	32	116	30	125	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	79	115	42.8	2.90E-14	1	CL0177
maker-agouti_scaf_914-augustus-gene-0.19-mRNA-1	Trematoda	Atriophallophorus_winterbourni	184	303	182	304	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	114	115	98.3	1.80E-31	1	CL0177
maker-agouti_scaf_914-augustus-gene-0.19-mRNA-1	Trematoda	Atriophallophorus_winterbourni	320	592	318	592	iGluR family	PF00060.29	Lig_chan	Family	3	149	149	157	1.80E-49	1	CL0030
maker-E.canG7_contigs_0516-pred_gff_cdna2genome-gene-0.43-mRNA-1	Cestoda	Echinococcus_canadensis	615	711	606	715	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	10	111	115	17.4	2.30E-06	0	CL0177
maker-E.canG7_contigs_0516-pred_gff_cdna2genome-gene-0.43-mRNA-1	Cestoda	Echinococcus_canadensis	732	820	730	847	iGluR family	PF00060.29	Lig_chan	Family	3	103	149	41.3	7.80E-14	1	CL0030
maker-E.canG7_contigs_6517-pred_gff_augustus_masked-gene-0.6-mRNA-1	Cestoda	Echinococcus_canadensis	212	364	197	404	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	19	181	217	32.5	3.40E-11	1	No_clan
maker-E.canG7_contigs_6517-pred_gff_augustus_masked-gene-0.6-mRNA-1	Cestoda	Echinococcus_canadensis	366	436	364	446	Cys-loop family	PF02932.19	Neur_chan_memb	Family	8	77	238	12.8	5.40E-05	0	No_clan
maker-E.canG7_contigs_7107-pred_gff_cdna2genome-gene-0.94-mRNA-1	Cestoda	Echinococcus_canadensis	476	757	473	757	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	56.9	1.30E-18	1	CL0030
maker-E.canG7_contigs_8204-augustus-gene-0.7-mRNA-1	Cestoda	Echinococcus_canadensis	501	594	497	606	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	103	115	19.4	5.30E-07	0	CL0177
maker-E.canG7_contigs_8204-augustus-gene-0.7-mRNA-1	Cestoda	Echinococcus_canadensis	624	894	621	894	iGluR family	PF00060.29	Lig_chan	Family	4	149	149	46.1	2.60E-15	1	CL0030
maker-E.canG7_contigs_8560-pred_gff_cdna2genome-gene-0.126-mRNA-1	Cestoda	Echinococcus_canadensis	390	560	382	577	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	22	202	217	35.8	3.20E-12	1	No_clan
maker-E.canG7_contigs_8560-pred_gff_cdna2genome-gene-0.126-mRNA-1	Cestoda	Echinococcus_canadensis	590	661	588	670	Cys-loop family	PF02932.19	Neur_chan_memb	Family	7	77	238	14.8	1.40E-05	0	No_clan
maker-jcf7180000219633-snap-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	123	206	122	255	iGluR family	PF00060.29	Lig_chan	Family	2	91	149	29.7	2.90E-10	0	CL0030
maker-jcf7180000231542-augustus-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	114	224	112	225	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	114	115	71.1	4.90E-23	1	CL0177
maker-jcf7180000231542-augustus-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	240	297	238	299	iGluR family	PF00060.29	Lig_chan	Family	3	61	149	23.5	2.40E-08	0	CL0030
maker-jcf7180000233711-snap-gene-0.1-mRNA-1	Trematoda	Atriophallophorus_winterbourni	212	268	196	275	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	20	74	217	18.6	6.00E-07	0	No_clan
maker-jcf7180000275465-snap-gene-0.7-mRNA-1	Trematoda	Atriophallophorus_winterbourni	373	482	371	484	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	113	115	75.9	1.60E-24	1	CL0177
maker-jcf7180000275465-snap-gene-0.7-mRNA-1	Trematoda	Atriophallophorus_winterbourni	500	747	497	798	iGluR family	PF00060.29	Lig_chan	Family	4	140	149	67.2	8.30E-22	1	CL0030
maker-scaffold10x_100_pilon-snap-gene-0.1-mRNA-1	Trematoda	Fasciola_hepatica	169	277	166	278	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	114	115	74.7	3.60E-24	1	CL0177
maker-scaffold10x_100_pilon-snap-gene-0.1-mRNA-1	Trematoda	Fasciola_hepatica	350	527	318	529	iGluR family	PF00060.29	Lig_chan	Family	91	147	149	11.7	0.00011	0	CL0030
maker-scaffold10x_1213_pilon-snap-gene-0.66-mRNA-1	Trematoda	Fasciola_hepatica	688	843	678	868	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	20	180	217	26.8	1.80E-09	1	No_clan
maker-scaffold10x_125_pilon-augustus-gene-0.74-mRNA-1	Trematoda	Fasciola_hepatica	354	431	352	439	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	81	115	39.3	3.50E-13	1	CL0177
maker-scaffold10x_1373_pilon-snap-gene-0.98-mRNA-1	Trematoda	Fasciola_hepatica	169	257	168	300	iGluR family	PF00060.29	Lig_chan	Family	2	91	149	35.4	5.40E-12	1	CL0030
maker-scaffold10x_240_pilon-snap-gene-0.20-mRNA-1	Trematoda	Fasciola_hepatica	367	471	365	475	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	109	115	61.4	4.80E-20	1	CL0177
maker-scaffold10x_240_pilon-snap-gene-0.20-mRNA-1	Trematoda	Fasciola_hepatica	492	755	490	758	iGluR family	PF00060.29	Lig_chan	Family	3	148	149	57.9	6.30E-19	1	CL0030
