"ID"	"Match_Metazoa_evalue"	"Match_Protostomia_evalue"	"Match_Spiralia_evalue"	"Match_Lophotrochozoa_evalue"	"Match_Platyhelminthes_evalue"	"Match_Neodermata_evalue"	"Class"	"Species"	"hmm.acc"	"hmm.name"	"bit.score"	"E.value"	"Entry"	"Reviewed"	"Entry.Name"	"Protein.names"	"Gene.Names"	"Organism"	"Length"	"Protein.families"	"Subcellular.location..CC."	"Pfam"	"Gene.Ontology..biological.process."	"Gene.Ontology..cellular.component."	"Gene.Ontology..molecular.function."	"Gene.Ontology.IDs"	"LGIC.Family"	"Class.LGIC"
"HmN_003037080"	0.000735	1.16e-07	2.71e-12	2.57e-08	1.68e-33	8.63e-07	"Cestoda"	"Hymenolepis_microstoma"	"PF00060.29"	"Lig_chan"	48.8	3.8e-16	"A0A0R3T2F7"	"unreviewed"	"A0A0R3T2F7_RODNA"	"S1 motif domain-containing protein"	"HNAJ_LOCUS1114"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	571	""	""	""	""	"integral component of membrane [GO:0016021]"	"nucleic acid binding [GO:0003676]"	"GO:0003676; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000000001-mRNA-1"	3.95e-42	3.03e-43	4.1e-42	1.36e-47	7.38e-60	2.61e-71	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	16.5	3.4e-06	"A0A0R3SZS9"	"unreviewed"	"A0A0R3SZS9_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS1"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	294	""	""	""	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000111301-mRNA-1"	NA	NA	NA	NA	5.36e-15	2.02e-06	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	12.3	7e-05	"A0A0R3T2F6"	"unreviewed"	"A0A0R3T2F6_RODNA"	"DUF4178 domain-containing protein"	"HNAJ_LOCUS1113"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	203	""	""	""	""	"integral component of membrane [GO:0016021]"	""	"GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000111401-mRNA-1"	NA	NA	NA	NA	5.86e-17	4.84e-08	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	21.7	8.8e-08	"A0A0R3T2F7"	"unreviewed"	"A0A0R3T2F7_RODNA"	"S1 motif domain-containing protein"	"HNAJ_LOCUS1114"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	571	""	""	""	""	"integral component of membrane [GO:0016021]"	"nucleic acid binding [GO:0003676]"	"GO:0003676; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000155201-mRNA-1"	1.44e-30	NA	6.87e-66	1.83e-108	1.37e-119	1.67e-125	"Cestoda"	"Hymenolepis_nana"	"PF02931.26"	"Neur_chan_LBD"	16.3	3e-06	"A0A0R3T3H0"	"unreviewed"	"A0A0R3T3H0_RODNA"	"Neur_chan_LBD domain-containing protein"	"HNAJ_LOCUS1551"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	661	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	""	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Cestoda-Cys-loop family"
"HNAJ_0000262601-mRNA-1"	2.31e-16	4.67e-13	1.92e-14	5.59e-14	6.92e-29	3.18e-25	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	35.6	5e-12	"A0A0R3T6D8"	"unreviewed"	"A0A0R3T6D8_RODNA"	"PBPb domain-containing protein"	"HNAJ_LOCUS2625"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	647	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000337101-mRNA-1"	1.3e-87	3.23e-87	2.43e-78	1.18e-84	4.77e-112	4.3e-120	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	43.6	1.7e-14	"A0A0R3T8I3"	"unreviewed"	"A0A0R3T8I3_RODNA"	"Glutamate receptor ionotropic, kainate 2"	"HNAJ_LOCUS3369"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	437	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000530601-mRNA-1"	3.68e-27	1.82e-30	1.05e-29	1.83e-33	1.73e-42	1.09e-47	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	111.3	1.6e-35	"A0A0R3TE17"	"unreviewed"	"A0A0R3TE17_RODNA"	"Lig_chan-Glu_bd domain-containing protein"	"HNAJ_LOCUS5304"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	124	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF10613;"	""	"plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000571101-mRNA-1"	5.78e-10	NA	3.61e-29	1.16e-45	1.39e-49	6.69e-57	"Cestoda"	"Hymenolepis_nana"	"PF02931.26"	"Neur_chan_LBD"	30.7	1.2e-10	"A0A0R3TF71"	"unreviewed"	"A0A0R3TF71_RODNA"	"Neur_chan_LBD domain-containing protein"	"HNAJ_LOCUS5708"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	265	""	""	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Cestoda-Cys-loop family"
"HNAJ_0000958001-mRNA-1"	8.12e-55	5.2e-65	1.72e-66	7.68e-65	2.04e-80	9.47e-79	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	12.5	6e-05	"A0A0R3TPZ3"	"unreviewed"	"A0A0R3TPZ3_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS9575"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	293	""	""	"PF00497;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0000993201-mRNA-1"	1.03e-18	5.06e-21	1.92e-19	2.9e-22	3.9e-45	2.11e-36	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	14.8	1.4e-05	"A0A0R3TQV1"	"unreviewed"	"A0A0R3TQV1_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS9927"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	764	""	""	"PF00060;PF00497;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]"	"GO:0015276; GO:0016021; GO:0038023"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0001047201-mRNA-1"	2.11e-31	2.21e-43	2.78e-42	4.42e-57	2.68e-74	8.5e-78	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	84.9	2.6e-27	"A0A0R3TS64"	"unreviewed"	"A0A0R3TS64_RODNA"	"Lig_chan-Glu_bd domain-containing protein"	"HNAJ_LOCUS10467"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	296	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF10613;"	""	"plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0001073201-mRNA-1"	6.96e-55	5.74e-55	2.91e-55	2.48e-53	1.66e-62	3.62e-72	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	79.7	1.2e-25	"A0A0R3TST6"	"unreviewed"	"A0A0R3TST6_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS10727"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	144	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0001212001-mRNA-1"	3.85e-25	3.03e-24	5.9e-26	3.56e-26	2.06e-39	9.71e-41	"Cestoda"	"Hymenolepis_nana"	"PF10613.12"	"Lig_chan-Glu_bd"	83.4	7.6e-27	"A0A0R3TW94"	"unreviewed"	"A0A0R3TW94_RODNA"	"Lig_chan-Glu_bd domain-containing protein"	"HNAJ_LOCUS12109"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	132	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF10613;"	""	"membrane [GO:0016020]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0016020"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0001310401-mRNA-1"	1.52e-62	3.92e-86	1.16e-74	5.18e-99	1.24e-130	1.85e-138	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	73.6	8.9e-24	"A0A0R3TZ05"	"unreviewed"	"A0A0R3TZ05_RODNA"	"PBPe domain-containing protein"	""	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	268	""	""	"PF00060;PF00497;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"HNAJ_0001341601-mRNA-1"	4.25e-19	1.37e-19	4.03e-17	3.54e-20	1.23e-37	3.06e-29	"Cestoda"	"Hymenolepis_nana"	"PF00060.29"	"Lig_chan"	49.3	2.7e-16	"A0A0R3TZW7"	"unreviewed"	"A0A0R3TZW7_RODNA"	"PBPe domain-containing protein"	"HNAJ_LOCUS13390"	"Rodentolepis nana (Dwarf tapeworm) (Hymenolepis nana)"	353	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"maker-agouti_scaf_322-snap-gene-0.1-mRNA-1"	6.36e-40	2.37e-07	1.32e-75	6.37e-112	4.72e-122	3.9e-127	"Trematoda"	"Atriophallophorus_winterbourni"	"PF02931.26"	"Neur_chan_LBD"	30.6	1.2e-10	"A0A183LCT7"	"unreviewed"	"A0A183LCT7_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS1612"	"Schistosoma margrebowiei"	327	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"maker-agouti_scaf_914-augustus-gene-0.19-mRNA-1"	2.12e-134	2.2e-135	3.61e-128	1.38e-151	1.07e-176	3.52e-205	"Trematoda"	"Atriophallophorus_winterbourni"	"PF10613.12"	"Lig_chan-Glu_bd"	42.8	2.9e-14	"A0A074Z9I4"	"unreviewed"	"A0A074Z9I4_9TREM"	"Glutamate receptor"	"T265_08425"	"Opisthorchis viverrini"	1067	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF01094;PF00060;PF10613;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0016021; GO:0045211; GO:0070161"	"iGluR family"	"Trematoda-iGluR family"
"maker-E.canG7_contigs_0516-pred_gff_cdna2genome-gene-0.43-mRNA-1"	7.14e-11	1.6e-10	NA	1.49e-09	2.6e-28	9.47e-27	"Cestoda"	"Echinococcus_canadensis"	"PF10613.12"	"Lig_chan-Glu_bd"	17.4	2.3e-06	"W6UF56"	"unreviewed"	"W6UF56_ECHGR"	"Glutamate receptor U1"	"EGR_05048"	"Echinococcus granulosus (Hydatid tapeworm)"	887	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"maker-E.canG7_contigs_6517-pred_gff_augustus_masked-gene-0.6-mRNA-1"	5.9e-47	3.86e-51	1.7e-59	1.8e-87	1.78e-106	1.84e-119	"Cestoda"	"Echinococcus_canadensis"	"PF02931.26"	"Neur_chan_LBD"	32.5	3.4e-11	"A0A068WC98"	"unreviewed"	"A0A068WC98_ECHGR"	"Gamma aminobutyric acid receptor subunit"	"EgrG_001048250.1"	"Echinococcus granulosus (Hydatid tapeworm)"	639	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Cestoda-Cys-loop family"
"maker-E.canG7_contigs_7107-pred_gff_cdna2genome-gene-0.94-mRNA-1"	NA	6e-07	2.01e-07	4.28e-09	7.09e-34	2.14e-14	"Cestoda"	"Echinococcus_canadensis"	"PF00060.29"	"Lig_chan"	56.9	1.3e-18	"A0A068WBF2"	"unreviewed"	"A0A068WBF2_ECHGR"	"Ribosomal protein S1 RNA binding domain"	"EgrG_000975800"	"Echinococcus granulosus (Hydatid tapeworm)"	876	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]; ribosome [GO:0005840]"	"ligand-gated ion channel activity [GO:0015276]; nucleic acid binding [GO:0003676]"	"GO:0003676; GO:0005840; GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"maker-E.canG7_contigs_8204-augustus-gene-0.7-mRNA-1"	4.2e-15	7.43e-15	5.33e-20	7.33e-17	3.41e-41	1.95e-41	"Cestoda"	"Echinococcus_canadensis"	"PF10613.12"	"Lig_chan-Glu_bd"	19.4	5.3e-07	"A0A068WHH0"	"unreviewed"	"A0A068WHH0_ECHGR"	"Glutamate receptor ionotropic kainate"	"EgrG_001066000"	"Echinococcus granulosus (Hydatid tapeworm)"	798	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Cestoda-iGluR family"
"maker-E.canG7_contigs_8560-pred_gff_cdna2genome-gene-0.126-mRNA-1"	5.47e-45	2.5e-07	1.49e-92	8.05e-134	3.69e-159	4.4e-164	"Cestoda"	"Echinococcus_canadensis"	"PF02931.26"	"Neur_chan_LBD"	35.8	3.2e-12	"A0A068WBX3"	"unreviewed"	"A0A068WBX3_ECHGR"	"Gamma aminobutyric acid receptor subunit"	"EGR_00973 EgrG_000993200"	"Echinococcus granulosus (Hydatid tapeworm)"	868	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Cestoda-Cys-loop family"
"maker-jcf7180000219633-snap-gene-0.1-mRNA-1"	1.5e-05	NA	NA	5.6e-09	1.69e-13	2.31e-13	"Trematoda"	"Atriophallophorus_winterbourni"	"PF00060.29"	"Lig_chan"	29.7	2.9e-10	"A0A4S2LY82"	"unreviewed"	"A0A4S2LY82_OPIFE"	"PBPe domain-containing protein"	"CRM22_004075"	"Opisthorchis felineus"	421	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-jcf7180000231542-augustus-gene-0.1-mRNA-1"	1.42e-26	5.86e-21	1.99e-18	3.67e-21	1.49e-37	3.53e-34	"Trematoda"	"Atriophallophorus_winterbourni"	"PF10613.12"	"Lig_chan-Glu_bd"	71.1	4.9e-23	"A0A4Z2D0M9"	"unreviewed"	"A0A4Z2D0M9_SCHJA"	"Putative glutamate receptor"	"EWB00_005770"	"Schistosoma japonicum (Blood fluke)"	778	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-jcf7180000233711-snap-gene-0.1-mRNA-1"	5.75e-09	NA	5.43e-18	2.65e-24	2.66e-34	1.4e-50	"Trematoda"	"Atriophallophorus_winterbourni"	"PF02931.26"	"Neur_chan_LBD"	18.6	6e-07	"A0A8T0D2E3"	"unreviewed"	"A0A8T0D2E3_9TREM"	"Uncharacterized protein"	"P879_03133"	"Paragonimus westermani"	379	""	""	""	""	""	""	""	"Cys-loop family"	"Trematoda-Cys-loop family"
"maker-jcf7180000275465-snap-gene-0.7-mRNA-1"	1.2e-38	6.48e-36	4.81e-35	1.11e-52	1.52e-63	7.1e-68	"Trematoda"	"Atriophallophorus_winterbourni"	"PF10613.12"	"Lig_chan-Glu_bd"	75.9	1.6e-24	"A0A4E0RNI5"	"unreviewed"	"A0A4E0RNI5_FASHE"	"PBPe domain-containing protein"	"D915_000719"	"Fasciola hepatica (Liver fluke)"	911	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_100_pilon-snap-gene-0.1-mRNA-1"	1.09e-27	1.42e-26	1.7e-22	1.01e-31	8.77e-46	6.55e-45	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	74.7	3.6e-24	"A0A4E0RP97"	"unreviewed"	"A0A4E0RP97_FASHE"	"Lig_chan-Glu_bd domain-containing protein"	"D915_001788"	"Fasciola hepatica (Liver fluke)"	712	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_1213_pilon-snap-gene-0.66-mRNA-1"	9.75e-21	NA	7.94e-47	3.04e-80	5.25e-89	9.74e-91	"Trematoda"	"Fasciola_hepatica"	"PF02931.26"	"Neur_chan_LBD"	26.8	1.8e-09	"A0A4E0RXW9"	"unreviewed"	"A0A4E0RXW9_FASHE"	"Gamma-aminobutyric acid receptor subunit gamma-2"	"D915_000821"	"Fasciola hepatica (Liver fluke)"	1177	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"maker-scaffold10x_125_pilon-augustus-gene-0.74-mRNA-1"	1.72e-06	1.5e-07	3.68e-05	2.99e-10	2.33e-10	3.17e-19	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	39.3	3.5e-13	"A0A4E0RDT2"	"unreviewed"	"A0A4E0RDT2_FASHE"	"Lig_chan-Glu_bd domain-containing protein"	"D915_004582"	"Fasciola hepatica (Liver fluke)"	494	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_1373_pilon-snap-gene-0.98-mRNA-1"	NA	NA	NA	6.54e-06	1.9e-27	4.73e-13	"Trematoda"	"Fasciola_hepatica"	"PF00060.29"	"Lig_chan"	35.4	5.4e-12	"A0A4E0R4E2"	"unreviewed"	"A0A4E0R4E2_FASHE"	"PBPe domain-containing protein"	"D915_006511"	"Fasciola hepatica (Liver fluke)"	487	""	""	"PF00060;"	""	"integral component of membrane [GO:0016021]"	"ligand-gated ion channel activity [GO:0015276]"	"GO:0015276; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_240_pilon-snap-gene-0.20-mRNA-1"	1.61e-38	1.17e-34	1.64e-28	7.18e-45	5.79e-63	1.3e-73	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	61.4	4.8e-20	"A0A4E0RNI5"	"unreviewed"	"A0A4E0RNI5_FASHE"	"PBPe domain-containing protein"	"D915_000719"	"Fasciola hepatica (Liver fluke)"	911	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_256_pilon-snap-gene-0.12-mRNA-1"	6.42e-126	2.64e-125	7.94e-112	1.23e-128	3.66e-198	8.53e-178	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	125.7	5.4e-40	"A0A4E0R7W9"	"unreviewed"	"A0A4E0R7W9_FASHE"	"Glutamate receptor ionotropic kainate 3"	"D915_004282"	"Fasciola hepatica (Liver fluke)"	976	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_513_pilon-snap-gene-1.149-mRNA-1"	6.3e-13	NA	1.03e-47	1.26e-60	9.86e-67	7.97e-76	"Trematoda"	"Fasciola_hepatica"	"PF02931.26"	"Neur_chan_LBD"	16.7	2.2e-06	"A0A4E0RH24"	"unreviewed"	"A0A4E0RH24_FASHE"	"Gamma-aminobutyric acid receptor subunit gamma-3"	"D915_003322"	"Fasciola hepatica (Liver fluke)"	801	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"maker-scaffold10x_609_pilon-snap-gene-0.7-mRNA-1"	1.23e-28	1.34e-28	1.12e-27	5.46e-27	2.78e-35	1.93e-42	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	51.4	6.4e-17	"A0A4E0RVG6"	"unreviewed"	"A0A4E0RVG6_FASHE"	"Glutamate receptor ionotropic, delta-2"	"D915_002938"	"Fasciola hepatica (Liver fluke)"	755	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00060;PF10613;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
"maker-scaffold10x_637_pilon-augustus-gene-0.35-mRNA-1"	1.21e-23	1.81e-26	7.33e-21	1.37e-26	2.39e-37	1.2e-34	"Trematoda"	"Fasciola_hepatica"	"PF10613.12"	"Lig_chan-Glu_bd"	82.9	1.1e-26	"A0A504Z6J1"	"unreviewed"	"A0A504Z6J1_FASGI"	"Lig_chan-Glu_bd domain-containing protein"	"FGIG_06186"	"Fasciola gigantica (Giant liver fluke)"	189	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF10613;"	""	"integral component of membrane [GO:0016021]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0016021"	"iGluR family"	"Trematoda-iGluR family"
