ID	Match_Metazoa_evalue	Match_Protostomia_evalue	Match_Spiralia_evalue	Match_Lophotrochozoa_evalue	Match_Platyhelminthes_evalue	Match_Neodermata_evalue	Class	Species	hmm.acc	hmm.name	bit.score	E.value	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Protein.families	Subcellular.location..CC.	Pfam	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology..molecular.function.	Gene.Ontology.IDs	LGIC.Family	Class.LGIC
TRINITY_DN14288_c0_g4_i1__g.35491	NA	3	NA	NA	22	27	Monopisthocotylea	Scutogyrus_longicornis	PF02932.19	Neur_chan_memb	13.6	3.20E-05	A0A3S5FGS1	unreviewed	A0A3S5FGS1_9PLAT	Hypothetical protein	PXEA_LOCUS33396	Protopolystoma xenopodis	450	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN14495_c0_g1_i7.p1	10	10	11	13	15	19	Monopisthocotylea	Rhabdosynochus_viridisi	PF00060.29	Lig_chan	35.1	6.40E-12	A0A068W865	unreviewed	A0A068W865_ECHGR	Glutamate receptor ionotropic kainate 3	EgrG_000849400	Echinococcus granulosus (Hydatid tapeworm)	818			PF00060;		integral component of membrane [GO:0016021]	ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]	GO:0015276; GO:0016021; GO:0038023	iGluR family	Monopisthocotylea-iGluR family
TRINITY_DN15235_c0_g1_i1.p1	65	77	80	80	96	84	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	88.1	3.30E-28	A0A267EMX2	unreviewed	A0A267EMX2_9PLAT	Acetylcholine receptor subunit beta-like 1	BOX15_Mlig027695g1	Macrostomum lignano	383	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN16160_c0_g1_i1.p1	13	17	9	13	16	19	Monopisthocotylea	Rhabdosynochus_viridisi	PF02932.19	Neur_chan_memb	46.4	3.00E-15	A0A1S8WR03	unreviewed	A0A1S8WR03_9TREM	Neur_chan_memb domain-containing protein	X801_07285	Opisthorchis viverrini	293			PF02932;	ion transport [GO:0006811]	integral component of membrane [GO:0016021]		GO:0006811; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1622_c4_g1_i1.p3	26	26	25	31	44	41	Monopisthocotylea	Rhabdosynochus_viridisi	PF02932.19	Neur_chan_memb	79.8	1.90E-25	A0A7M3QVW7	unreviewed	A0A7M3QVW7_SPIER	Hypothetical protein	SERJ2_LOCUS14356	Spirometra erinaceieuropaei (Tapeworm) (Spirometra erinacei)	457			PF02932;		integral component of membrane [GO:0016021]	ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005216; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN16498_c0_g1_i1__g.48816	6	7	5	8	30	28	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	38.4	4.50E-13	A0A3S5A6L8	unreviewed	A0A3S5A6L8_9PLAT	Hypothetical protein	PXEA_LOCUS1802	Protopolystoma xenopodis	491	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN16889_c0_g2_i3__g.26277	41	51	40	58	68	27	Monopisthocotylea	Scutogyrus_longicornis	PF02931.26	Neur_chan_LBD	139.1	8.10E-44	A0A1I8FVQ6	unreviewed	A0A1I8FVQ6_9PLAT	Gamma-aminobutyric acid receptor subunit beta		Macrostomum lignano	368	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1703_c0_g1_i13.p2	28	32	43	56	64	62	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	24.5	9.40E-09	A0A1I8G3D5	unreviewed	A0A1I8G3D5_9PLAT	Uncharacterized protein		Macrostomum lignano	493	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1733_c0_g2_i2__g.73152	NA	4	8	7	21	24	Monopisthocotylea	Scutogyrus_longicornis	PF02932.19	Neur_chan_memb	31	1.60E-10	A0A3S5BAN2	unreviewed	A0A3S5BAN2_9PLAT	Hypothetical protein	PXEA_LOCUS34658	Protopolystoma xenopodis	167				ion transport [GO:0006811]	integral component of membrane [GO:0016021]		GO:0006811; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1742_c0_g3_i1.p1	NA	NA	NA	5	38	29	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	74.6	4.70E-24	U6JC63	unreviewed	U6JC63_ECHGR	FMRFamide activated amiloride sensitive sodium (FMRFamide-activated amiloride-sensitive sodium channel)	EGR_03902 EGR_03902 EgrG_000526700	Echinococcus granulosus (Hydatid tapeworm)	578	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN1783_c0_g2_i1.p1	67	62	66	76	128	150	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	154	2.20E-48	A0A183SR09	unreviewed	A0A183SR09_SCHSO	Glycine receptor subunit alpha-3	SSLN_LOCUS6657	Schistocephalus solidus (Tapeworm)	527	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN182_c2_g1_i1.p2	102	121	125	124	193	154	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	206.6	1.90E-64	A0A1I8G5C2	unreviewed	A0A1I8G5C2_9PLAT	Nicotinic acetylcholine receptor alpha 4 subunit		Macrostomum lignano	468	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1871_c1_g1_i2.p1	103	111	81	113	125	137	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	198.5	5.60E-62	A0A183MIT7	unreviewed	A0A183MIT7_9TREM	Uncharacterized protein	SMRZ_LOCUS15962	Schistosoma margrebowiei	701	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1875_c1_g1_i4.p1	6	5	6	7	45	43	Monopisthocotylea	Rhabdosynochus_viridisi	PF02932.19	Neur_chan_memb	35.1	8.40E-12	A0A504YY85	unreviewed	A0A504YY85_FASGI	Neuronal acetylcholine receptor subunit alpha-6	FGIG_05051	Fasciola gigantica (Giant liver fluke)	287			PF02932;		integral component of membrane [GO:0016021]	ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005216; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN18821_c0_g1_i2__g.55333	NA	NA	NA	8	31	31	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	46.9	1.20E-15	A0A158QSX4	unreviewed	A0A158QSX4_MESCO	Amiloride-sensitive sodium channel	MCOS_LOCUS1629	Mesocestoides corti (Flatworm)	593	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN18821_c0_g2_i1__g.55338	6	4	6	11	29	31	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	46.2	1.90E-15	A0A183QPJ8	unreviewed	A0A183QPJ8_9TREM	Helitron helicase		Schistosoma rodhaini	163	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN1902_c0_g3_i3__g.19165	14	20	18	24	26	26	Monopisthocotylea	Scutogyrus_longicornis	PF00060.29	Lig_chan	12.2	7.50E-05	A0A448XRD2	unreviewed	A0A448XRD2_9PLAT	Hypothetical protein	PXEA_LOCUS36477	Protopolystoma xenopodis	147			PF10562;		integral component of membrane [GO:0016021]		GO:0016021	iGluR family	Monopisthocotylea-iGluR family
TRINITY_DN1941_c0_g1_i3__g.19028	91	89	81	86	96	97	Monopisthocotylea	Scutogyrus_longicornis	PF10613.12	Lig_chan-Glu_bd	115.2	1.00E-36	A0A5K3F9E2	unreviewed	A0A5K3F9E2_MESCO	Glutamate receptor		Mesocestoides corti (Flatworm)	514		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF01094;PF00060;PF10613;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	ionotropic glutamate receptor activity [GO:0004970]	GO:0004970; GO:0016021; GO:0045211; GO:0070161	iGluR family	Monopisthocotylea-iGluR family
TRINITY_DN1954_c0_g1_i5.p1	54	58	48	60	59	72	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	136.9	3.80E-43	A0A4Z2CXU7	unreviewed	A0A4Z2CXU7_SCHJA	Neuronal acetylcholine receptor subunit alpha-7	EWB00_006661	Schistosoma japonicum (Blood fluke)	711	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN1976_c0_g1_i12.p5	16	18	27	33	41	35	Monopisthocotylea	Rhabdosynochus_viridisi	PF02932.19	Neur_chan_memb	79.1	3.10E-25	A0A1I8JI59	unreviewed	A0A1I8JI59_9PLAT	S1 motif domain-containing protein		Macrostomum lignano	1162		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN19966_c0_g1_i1__g.61958	8	11	13	15	108	123	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	159.8	6.70E-50	A0A5K4FAT6	unreviewed	A0A5K4FAT6_SCHMA	Amiloride-sensitive sodium channel		Schistosoma mansoni (Blood fluke)	642	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN2223_c0_g1_i2.p1	70	72	98	134	150	143	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	180.6	1.70E-56	A0A0R3U6B1	unreviewed	A0A0R3U6B1_MESCO	Neur_chan_LBD domain-containing protein	MCOS_LOCUS2301	Mesocestoides corti (Flatworm)	530	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
TRINITY_DN22682_c0_g1_i1__g.67797	NA	NA	NA	NA	32	50	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	75.5	2.50E-24	A0A654GRN5	unreviewed	A0A654GRN5_9CEST	Amiloride-sensitive sodium channel	SPRV2_LOCUS3958	Sparganum proliferum	562	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN234_c2_g1_i1.p1	6	8	7	9	57	53	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	85.7	2.00E-27	A0A448WRB3	unreviewed	A0A448WRB3_9PLAT	Hypothetical protein	PXEA_LOCUS11667	Protopolystoma xenopodis	648	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN23543_c0_g1_i1__g.48668	6	NA	NA	5	11	15	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	35.5	3.30E-12	A0A3Q0KSB5	unreviewed	A0A3Q0KSB5_SCHMA	"Acid sensing ion channel 4, pituitary, putative"		Schistosoma mansoni (Blood fluke)	1097					integral component of membrane [GO:0016021]		GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN24524_c0_g1_i1__g.14079	6	4	5	9	28	35	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	66.5	1.40E-21	A0A074ZXV4	unreviewed	A0A074ZXV4_9TREM	Amiloride-sensitive sodium channel	T265_01690	Opisthorchis viverrini	627	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN2512_c0_g2_i2.p3	NA	NA	NA	4	13	13	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	26.7	1.60E-09	A0A3Q0KSB5	unreviewed	A0A3Q0KSB5_SCHMA	"Acid sensing ion channel 4, pituitary, putative"		Schistosoma mansoni (Blood fluke)	1097					integral component of membrane [GO:0016021]		GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN25291_c0_g1_i1__g.72598	NA	NA	NA	NA	13	16	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	26.4	2.00E-09	A0A3S5A8G5	unreviewed	A0A3S5A8G5_9PLAT	Hypothetical protein	PXEA_LOCUS11010	Protopolystoma xenopodis	531	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN2544_c0_g1_i1.p1	14	13	17	20	113	129	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	173	6.50E-54	A0A183A613	unreviewed	A0A183A613_9TREM	Amiloride-sensitive sodium channel	ECPE_LOCUS2398	Echinostoma caproni	644	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN261_c2_g1_i2.p1	NA	3	NA	3	70	107	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	66.1	1.80E-21	A0A068Y416	unreviewed	A0A068Y416_ECHMU	Na channel amiloride sensitive	EmuJ_000424600	Echinococcus multilocularis (Fox tapeworm)	648	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN26292_c0_g2_i1.p1	NA	NA	NA	NA	6	10	Monopisthocotylea	Rhabdosynochus_viridisi	PF00858.27	ASC	34.8	5.50E-12	A0A3R7G4F4	unreviewed	A0A3R7G4F4_CLOSI	Recep_L_domain domain-containing protein	CSKR_106108 CSKR_6108s	Clonorchis sinensis (Chinese liver fluke)	1018	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN26577_c0_g1_i1__g.26673	5	4	3	10	53	52	Monopisthocotylea	Scutogyrus_longicornis	PF00858.27	ASC	66.3	1.60E-21	A0A4E0RXL2	unreviewed	A0A4E0RXL2_FASHE	FMRFamide-activated amiloride-sensitive sodium channel	D915_001083	Fasciola hepatica (Liver fluke)	664	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Monopisthocotylea-ASIC family
TRINITY_DN2675_c0_g1_i3.p1	68	75	59	73	74	81	Monopisthocotylea	Rhabdosynochus_viridisi	PF02931.26	Neur_chan_LBD	144.4	1.90E-45	Q6TMY2	unreviewed	Q6TMY2_SCHHA	Nicotinic acetylcholine receptor non-alpha subunit		Schistosoma haematobium (Blood fluke)	736	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Monopisthocotylea-Cys-loop family
